MATCHWEEK,HTEAM,ATEAM,HGK,HDEF1,HDEF2,HDEF3,HDEF4,HDEF5,HMID1,HMID2,HMID3,HMID4,HMID5,HMID6,HFOR1,HFOR2,HFOR3,HFOR4,HFOR5,AGK,ADEF1,ADEF2,ADEF3,ADEF4,ADEF5,AMID1,AMID2,AMID3,AMID4,AMID5,AMID6,AFOR1,AFOR2,AFOR3,AFOR4,AFOR5,HFULLGOAL,AFULLGOAL,FULLRESULT
19,CHAPECOENSE,FLUMINENSE,CHA_keiller,CHA_matheusribeiro,CHA_kadu,CHA_jordan,CHA_busanello,CHA_none,CHA_moisesribeiro,CHA_alansantos,CHA_denner,CHA_none,CHA_none,CHA_none,CHA_mike,CHA_anselmoramon,CHA_brunosilva,CHA_none,CHA_none,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_luccasclaro,FLU_danilobarcelos,FLU_none,FLU_andre,FLU_martinelli,FLU_yagofelipe,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_bobadilla,FLU_lucca,FLU_none,FLU_none,1,2,A
19,SAOPAULO,AMERICA-MG,SAO_tiagovolpi,SAO_galeano,SAO_arboleda,SAO_miranda,SAO_reinaldo,SAO_none,SAO_luan,SAO_rodrigonestor,SAO_gabrielsara,SAO_igorgomes,SAO_none,SAO_none,SAO_rigoni,SAO_pablo,SAO_none,SAO_none,SAO_none,AME_matheuscavichioli,AME_patric,AME_eduardobauermann,AME_ricardosilva,AME_marlon,AME_none,AME_juninho,AME_ale,AME_ademir,AME_felipeazevedo,AME_none,AME_none,AME_zarate,AME_ribamar,AME_none,AME_none,AME_none,0,0,D
19,ATLETICO-MG,GREMIO,CAM_everson,CAM_guga,CAM_rever,CAM_junioralonso,CAM_guilhermearana,CAM_none,CAM_allan,CAM_tchetche,CAM_zaracho,CAM_nachofernandez,CAM_none,CAM_none,CAM_hulk,CAM_diegocosta,CAM_none,CAM_none,CAM_none,GRE_gabrielchapeco,GRE_rafinha,GRE_ruan,GRE_pedrogeromel,GRE_brunocortez,GRE_none,GRE_thiagosantos,GRE_lucassilva,GRE_villasanti,GRE_none,GRE_none,GRE_none,GRE_ferreira,GRE_borja,GRE_douglascosta,GRE_none,GRE_none,2,1,H
19,ATHLETICO-PR,SPORT,CAP_bento,CAP_marcinho,CAP_pedrohenrique,CAP_thiagoheleno,CAP_abnervinicius,CAP_none,CAP_richard,CAP_erick,CAP_christian,CAP_none,CAP_none,CAP_none,CAP_nikao,CAP_bissoli,CAP_pedrorocha,CAP_none,CAP_none,SPT_mailson,SPT_hayner,SPT_pedrohenrique,SPT_sabino,SPT_sander,SPT_none,SPT_josewelison,SPT_marcaosilva,SPT_hernanes,SPT_none,SPT_none,SPT_none,SPT_andre,SPT_trellez,SPT_paulinhomoccelin,SPT_none,SPT_none,0,0,D
19,CUIABA,SANTOS,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_camilo,CUI_cabrera,CUI_none,CUI_none,CUI_none,CUI_jonathancafu,CUI_jenison,CUI_clayson,CUI_none,CUI_none,SAN_joaopaulo,SAN_para,SAN_robson,SAN_wagnerleonardo,SAN_felipejonatan,SAN_none,SAN_camacho,SAN_jeanmota,SAN_gabrielpirani,SAN_none,SAN_none,SAN_none,SAN_carlossanchez,SAN_leobaptistao,SAN_marcosguilherme,SAN_none,SAN_none,2,1,H
19,CORINTHIANS,JUVENTUDE,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_gabriel,COR_renatoaugusto,COR_giuliano,COR_gustavomosquito,COR_none,COR_none,COR_rogerguedes,COR_jô,COR_none,COR_none,COR_none,JUV_marcelocarne,JUV_paulohenrique,JUV_vitormendes,JUV_quintero,JUV_williammatheus,JUV_none,JUV_jadson,JUV_guilhermecastilho,JUV_dawhan,JUV_wagner,JUV_none,JUV_none,JUV_paulinhoboia,JUV_ricardobueno,JUV_none,JUV_none,JUV_none,1,1,D
19,BAHIA,FORTALEZA,BAH_matheusteixeira,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_juninhocapixaba,BAH_none,BAH_lucasaraujo,BAH_daniel,BAH_lucasmugni,BAH_rodriguinho,BAH_rossi,BAH_none,BAH_rodallega,BAH_none,BAH_none,BAH_none,BAH_none,FOR_marceloboeck,FOR_tinga,FOR_jackson,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_matheusjussa,FOR_ederson,FOR_romarinho,FOR_lucascrispim,FOR_none,FOR_henriquez,FOR_robson,FOR_none,FOR_none,FOR_none,4,2,H
19,INTERNACIONAL,BRAGANTINO,INT_marcelolomba,INT_saravia,INT_kaiquerocha,INT_victorcuesta,INT_moises,INT_none,INT_johnny,INT_rodrigolindoso,INT_patrick,INT_mauricio,INT_taison,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,BGT_cleiton,BGT_aderlan,BGT_fabriciobruno,BGT_leoortiz,BGT_edimar,BGT_none,BGT_emilianomartinez,BGT_ericramires,BGT_pedrinho,BGT_none,BGT_none,BGT_none,BGT_helinho,BGT_hurtado,BGT_cuello,BGT_none,BGT_none,1,1,D
20,FLUMINENSE,SAOPAULO,FLU_marcosfelipe,FLU_calegari,FLU_nino,FLU_luccasclaro,FLU_danilobarcelos,FLU_none,FLU_andre,FLU_yagofelipe,FLU_nonato,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_fred,FLU_caiopaulista,FLU_none,FLU_none,SAO_tiagovolpi,SAO_brunoalves,SAO_miranda,SAO_leo,SAO_none,SAO_none,SAO_galeano,SAO_luan,SAO_gabrielsara,SAO_igorgomes,SAO_reinaldo,SAO_none,SAO_luciano,SAO_pablo,SAO_none,SAO_none,SAO_none,2,1,H
20,SPORT,INTERNACIONAL,SPT_mailson,SPT_hayner,SPT_sabino,SPT_rafaelthyere,SPT_chico,SPT_sander,SPT_josewelison,SPT_marcaosilva,SPT_evertonfelipe,SPT_none,SPT_none,SPT_none,SPT_andre,SPT_mikael,SPT_none,SPT_none,SPT_none,INT_daniel,INT_saravia,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigolindoso,INT_edenilson,INT_patrick,INT_caiovidal,INT_mauricio,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,0,1,A
20,SANTOS,BAHIA,SAN_joaopaulo,SAN_para,SAN_robson,SAN_wagnerleonardo,SAN_felipejonatan,SAN_none,SAN_camacho,SAN_gabrielpirani,SAN_carlossanchez,SAN_none,SAN_none,SAN_none,SAN_marcosguilherme,SAN_leobaptistao,SAN_lucasbraga,SAN_none,SAN_none,BAH_mateusclaus,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_juninhocapixaba,BAH_none,BAH_lucasaraujo,BAH_lucasmugni,BAH_oscarruiz,BAH_none,BAH_none,BAH_none,BAH_isnaldo,BAH_rodallega,BAH_gilberto,BAH_none,BAH_none,0,0,D
20,ATLETICO-GO,CORINTHIANS,ACG_fernandomiguel,ACG_dudu,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_arnaldo,ACG_zeroberto,ACG_natanael,ACG_none,ACG_none,COR_cassio,COR_fagner,COR_joaovictor,COR_raulgustavo,COR_fabiosantos,COR_none,COR_gabriel,COR_roni,COR_giuliano,COR_gabrielpereira,COR_gustavomosquito,COR_none,COR_rogerguedes,COR_none,COR_none,COR_none,COR_none,1,1,D
20,PALMEIRAS,FLAMENGO,PAL_weverton,PAL_marcosrocha,PAL_luan,PAL_gustavogomez,PAL_piquerez,PAL_none,PAL_danilo,PAL_zerafael,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_rony,PAL_wesley,PAL_dudu,PAL_none,PAL_none,FLA_diegoalves,FLA_isla,FLA_gustavohenrique,FLA_brunoviana,FLA_ramon,FLA_none,FLA_willianarao,FLA_andreaspereira,FLA_arrascaeta,FLA_evertonribeiro,FLA_michael,FLA_none,FLA_pedro,FLA_none,FLA_none,FLA_none,FLA_none,1,3,A
20,FORTALEZA,ATLETICO-MG,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_ederson,FOR_matheusjussa,FOR_lucaslima,FOR_lucascrispim,FOR_none,FOR_robson,FOR_david,FOR_none,FOR_none,FOR_none,CAM_everson,CAM_mariano,CAM_nathansilva,CAM_junioralonso,CAM_guilhermearana,CAM_none,CAM_allan,CAM_jair,CAM_zaracho,CAM_nachofernandez,CAM_none,CAM_none,CAM_vargas,CAM_hulk,CAM_none,CAM_none,CAM_none,0,2,A
20,BRAGANTINO,CHAPECOENSE,BGT_cleiton,BGT_weverton,BGT_fabriciobruno,BGT_leoortiz,BGT_edimar,BGT_none,BGT_emilianomartinez,BGT_ericramires,BGT_vitinho,BGT_none,BGT_none,BGT_none,BGT_artur,BGT_gabrielnovaes,BGT_cuello,BGT_none,BGT_none,CHA_keiller,CHA_matheusribeiro,CHA_kadu,CHA_jordan,CHA_busanello,CHA_none,CHA_alansantos,CHA_andersonleite,CHA_denner,CHA_none,CHA_none,CHA_none,CHA_mike,CHA_perotti,CHA_brunosilva,CHA_none,CHA_none,1,2,A
20,JUVENTUDE,CUIABA,JUV_marcelocarne,JUV_paulohenrique,JUV_quintero,JUV_vitormendes,JUV_williammatheus,JUV_none,JUV_jadson,JUV_guilhermecastilho,JUV_dawhan,JUV_wagner,JUV_none,JUV_none,JUV_paulinhoboia,JUV_ricardobueno,JUV_none,JUV_none,JUV_none,CUI_walter,CUI_joaolucas,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_camilo,CUI_rafaelgava,CUI_none,CUI_none,CUI_none,CUI_jonathancafu,CUI_elton,CUI_clayson,CUI_none,CUI_none,1,2,A
20,AMERICA-MG,ATHLETICO-PR,AME_matheuscavichioli,AME_patric,AME_eduardobauermann,AME_ricardosilva,AME_marlon,AME_none,AME_lucaskal,AME_juninho,AME_ademir,AME_none,AME_none,AME_none,AME_fabricio,AME_felipeazevedo,AME_ribamar,AME_none,AME_none,CAP_santos,CAP_marcinho,CAP_pedrohenrique,CAP_thiagoheleno,CAP_abnervinicius,CAP_none,CAP_christian,CAP_richard,CAP_erick,CAP_pedrorocha,CAP_none,CAP_none,CAP_terans,CAP_bissoli,CAP_none,CAP_none,CAP_none,2,0,H
20,GREMIO,CEARA,GRE_gabrielchapeco,GRE_vanderson,GRE_ruan,GRE_rodrigues,GRE_rafinha,GRE_none,GRE_lucassilva,GRE_thiagosantos,GRE_alisson,GRE_none,GRE_none,GRE_none,GRE_jhonatarobert,GRE_ferreira,GRE_diegosouza,GRE_none,GRE_none,CEA_richard,CEA_gabrieldias,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_fernandosobral,CEA_fabinho,CEA_vina,CEA_lima,CEA_none,CEA_none,CEA_jael,CEA_mendoza,CEA_none,CEA_none,CEA_none,2,0,H
21,SAOPAULO,ATLETICO-GO,SAO_tiagovolpi,SAO_igorvinicius,SAO_arboleda,SAO_leo,SAO_reinaldo,SAO_none,SAO_luan,SAO_liziero,SAO_rodrigonestor,SAO_gabrielsara,SAO_none,SAO_none,SAO_rigoni,SAO_luciano,SAO_none,SAO_none,SAO_none,ACG_fernandomiguel,ACG_arnaldo,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_baralhas,ACG_andreluis,ACG_rickson,ACG_natanael,ACG_none,ACG_montenegro,ACG_none,ACG_none,ACG_none,ACG_none,2,1,H
21,ATHLETICO-PR,JUVENTUDE,CAP_santos,CAP_zeivaldo,CAP_lucasfasson,CAP_nicolas,CAP_none,CAP_none,CAP_marcinho,CAP_erick,CAP_christian,CAP_abnervinicius,CAP_none,CAP_none,CAP_nikao,CAP_terans,CAP_bissoli,CAP_none,CAP_none,JUV_douglasfriedrich,JUV_michel,JUV_quintero,JUV_vitormendes,JUV_rafaelforster,JUV_none,JUV_dawhan,JUV_jadson,JUV_guilhermecastilho,JUV_none,JUV_none,JUV_none,JUV_capixaba,JUV_ricardobueno,JUV_paulinhoboia,JUV_none,JUV_none,2,1,H
21,CUIABA,FLUMINENSE,CUI_walter,CUI_lucasramon,CUI_marllon,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_camilo,CUI_rafaelgava,CUI_none,CUI_none,CUI_none,CUI_felipemarques,CUI_rafaelelias,CUI_jonathancafu,CUI_none,CUI_none,FLU_marcosfelipe,FLU_samuelxavier,FLU_nino,FLU_luccasclaro,FLU_danilobarcelos,FLU_none,FLU_martinelli,FLU_nonato,FLU_yagofelipe,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_bobadilla,FLU_caiopaulista,FLU_none,FLU_none,2,2,D
21,BAHIA,BRAGANTINO,BAH_mateusclaus,BAH_ninoparaiba,BAH_lucasfonseca,BAH_luizotavio,BAH_juninhocapixaba,BAH_none,BAH_lucasaraujo,BAH_lucasmugni,BAH_daniel,BAH_none,BAH_none,BAH_none,BAH_oscarruiz,BAH_isnaldo,BAH_rodallega,BAH_none,BAH_none,BGT_cleiton,BGT_aderlan,BGT_leoortiz,BGT_natan,BGT_luancândido,BGT_none,BGT_jadsomsilva,BGT_ericramires,BGT_vitinho,BGT_none,BGT_none,BGT_none,BGT_helinho,BGT_ytalo,BGT_cuello,BGT_none,BGT_none,1,1,D
21,FLAMENGO,GREMIO,FLA_diegoalves,FLA_isla,FLA_rodrigocaio,FLA_leopereira,FLA_rene,FLA_none,FLA_willianarao,FLA_andreaspereira,FLA_evertonribeiro,FLA_vitinho,FLA_michael,FLA_none,FLA_gabriel,FLA_none,FLA_none,FLA_none,FLA_none,GRE_gabrielchapeco,GRE_vanderson,GRE_ruan,GRE_rodrigues,GRE_rafinha,GRE_none,GRE_thiagosantos,GRE_lucassilva,GRE_villasanti,GRE_none,GRE_none,GRE_none,GRE_alisson,GRE_borja,GRE_ferreira,GRE_none,GRE_none,0,1,A
21,INTERNACIONAL,FORTALEZA,INT_daniel,INT_saravia,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_edenilson,INT_mauricio,INT_patrick,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,FOR_felipealves,FOR_danielguedes,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_ederson,FOR_matheusjussa,FOR_lucaslima,FOR_lucascrispim,FOR_none,FOR_robson,FOR_henriquez,FOR_none,FOR_none,FOR_none,1,0,H
21,CEARA,SANTOS,CEA_richard,CEA_gabrieldias,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_geovane,CEA_fernandosobral,CEA_vina,CEA_kelvyn,CEA_none,CEA_none,CEA_jael,CEA_rick,CEA_none,CEA_none,CEA_none,SAN_joaopaulo,SAN_daniloboza,SAN_velazquez,SAN_wagnerleonardo,SAN_none,SAN_none,SAN_para,SAN_camacho,SAN_jeanmota,SAN_felipejonatan,SAN_none,SAN_none,SAN_marinho,SAN_leobaptistao,SAN_marcosguilherme,SAN_none,SAN_none,0,0,D
21,CHAPECOENSE,PALMEIRAS,CHA_keiller,CHA_matheusribeiro,CHA_kadu,CHA_jordan,CHA_busanello,CHA_none,CHA_andersonleite,CHA_alansantos,CHA_mike,CHA_denner,CHA_none,CHA_none,CHA_brunosilva,CHA_perotti,CHA_none,CHA_none,CHA_none,PAL_weverton,PAL_marcosrocha,PAL_gustavogomez,PAL_luan,PAL_piquerez,PAL_none,PAL_felipemelo,PAL_patrickdepaula,PAL_raphaelveiga,PAL_none,PAL_none,PAL_none,PAL_wesley,PAL_luizadriano,PAL_dudu,PAL_none,PAL_none,0,2,A
21,CORINTHIANS,AMERICA-MG,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_gabriel,COR_giuliano,COR_willian,COR_gabrielpereira,COR_none,COR_none,COR_rogerguedes,COR_jô,COR_none,COR_none,COR_none,AME_matheuscavichioli,AME_patric,AME_ricardosilva,AME_andersonjesus,AME_marlon,AME_none,AME_lucaskal,AME_juninho,AME_ale,AME_none,AME_none,AME_none,AME_ademir,AME_zarate,AME_ribamar,AME_none,AME_none,1,1,D
21,ATLETICO-MG,SPORT,CAM_everson,CAM_guga,CAM_nathansilva,CAM_junioralonso,CAM_guilhermearana,CAM_none,CAM_allan,CAM_tchetche,CAM_keno,CAM_zaracho,CAM_none,CAM_none,CAM_hulk,CAM_diegocosta,CAM_none,CAM_none,CAM_none,SPT_mailson,SPT_hayner,SPT_rafaelthyere,SPT_sabino,SPT_sander,SPT_none,SPT_marcaosilva,SPT_hernanes,SPT_evertonfelipe,SPT_none,SPT_none,SPT_none,SPT_trellez,SPT_paulinhomoccelin,SPT_mikael,SPT_none,SPT_none,3,0,H
22,INTERNACIONAL,BAHIA,INT_daniel,INT_heitor,INT_brunomendez,INT_victorcuesta,INT_paulovictor,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_edenilson,INT_patrick,INT_taison,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,BAH_mateusclaus,BAH_ninoparaiba,BAH_lucasfonseca,BAH_luizotavio,BAH_juninhocapixaba,BAH_none,BAH_edson,BAH_lucasmugni,BAH_rodriguinho,BAH_none,BAH_none,BAH_none,BAH_oscarruiz,BAH_rodallega,BAH_isnaldo,BAH_none,BAH_none,2,0,H
22,ATLETICO-GO,CUIABA,ACG_fernandomiguel,ACG_dudu,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_baralhas,ACG_matheusbarbosa,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_ronald,ACG_zeroberto,ACG_andreluis,ACG_none,ACG_none,CUI_walter,CUI_joaolucas,CUI_alanempereur,CUI_paulao,CUI_uendel,CUI_none,CUI_auremir,CUI_pepe,CUI_cabrera,CUI_none,CUI_none,CUI_none,CUI_jonathancafu,CUI_elton,CUI_clayson,CUI_none,CUI_none,0,0,D
22,ATHLETICO-PR,GREMIO,CAP_santos,CAP_thiagoheleno,CAP_zeivaldo,CAP_lucasfasson,CAP_none,CAP_none,CAP_khellven,CAP_richard,CAP_leocittadini,CAP_nicolas,CAP_none,CAP_none,CAP_nikao,CAP_renatokayzer,CAP_pedrorocha,CAP_none,CAP_none,GRE_gabrielchapeco,GRE_vanderson,GRE_ruan,GRE_rodrigues,GRE_rafinha,GRE_none,GRE_thiagosantos,GRE_lucassilva,GRE_villasanti,GRE_none,GRE_none,GRE_none,GRE_alisson,GRE_borja,GRE_ferreira,GRE_none,GRE_none,4,2,H
22,JUVENTUDE,SANTOS,JUV_douglasfriedrich,JUV_michel,JUV_quintero,JUV_vitormendes,JUV_williammatheus,JUV_none,JUV_dawhan,JUV_jadson,JUV_guilhermecastilho,JUV_wescley,JUV_none,JUV_none,JUV_marcosvinicios,JUV_ricardobueno,JUV_none,JUV_none,JUV_none,SAN_joaopaulo,SAN_daniloboza,SAN_velazquez,SAN_wagnerleonardo,SAN_para,SAN_camacho,SAN_carlossanchez,SAN_jeanmota,SAN_felipejonatan,SAN_none,SAN_none,SAN_none,SAN_marinho,SAN_leobaptistao,SAN_none,SAN_none,SAN_none,3,0,H
22,FLUMINENSE,BRAGANTINO,FLU_marcosfelipe,FLU_calegari,FLU_nino,FLU_luccasclaro,FLU_danilobarcelos,FLU_none,FLU_andre,FLU_yagofelipe,FLU_nonato,FLU_none,FLU_none,FLU_none,FLU_luizhenrique,FLU_fred,FLU_caiopaulista,FLU_none,FLU_none,BGT_juliocesar,BGT_weverton,BGT_realpe,BGT_natan,BGT_luancândido,BGT_none,BGT_emilianomartinez,BGT_cristiano,BGT_vitinho,BGT_none,BGT_none,BGT_none,BGT_helinho,BGT_gabrielnovaes,BGT_pedrinho,BGT_none,BGT_none,2,1,H
22,AMERICA-MG,FLAMENGO,AME_matheuscavichioli,AME_patric,AME_eduardobauermann,AME_ricardosilva,AME_marlon,AME_none,AME_lucaskal,AME_juninho,AME_ademir,AME_felipeazevedo,AME_none,AME_none,AME_zarate,AME_fabricio,AME_none,AME_none,AME_none,FLA_gabrielbatista,FLA_matheuzinho,FLA_gustavohenrique,FLA_leopereira,FLA_rene,FLA_none,FLA_willianarao,FLA_diego,FLA_thiagomaia,FLA_none,FLA_none,FLA_none,FLA_vitinho,FLA_pedro,FLA_brunohenrique,FLA_none,FLA_none,1,1,D
22,SAOPAULO,ATLETICO-MG,SAO_tiagovolpi,SAO_arboleda,SAO_miranda,SAO_leo,SAO_none,SAO_none,SAO_galeano,SAO_liziero,SAO_luan,SAO_rodrigonestor,SAO_welington,SAO_none,SAO_rigoni,SAO_luciano,SAO_none,SAO_none,SAO_none,CAM_everson,CAM_guga,CAM_nathansilva,CAM_rever,CAM_junioralonso,CAM_guilhermearana,CAM_allan,CAM_nathan,CAM_zaracho,CAM_none,CAM_none,CAM_none,CAM_hulk,CAM_vargas,CAM_none,CAM_none,CAM_none,0,0,D
22,CORINTHIANS,PALMEIRAS,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_willian,COR_giuliano,COR_renatoaugusto,COR_gabrielpereira,COR_none,COR_rogerguedes,COR_none,COR_none,COR_none,COR_none,PAL_weverton,PAL_gabrielmenino,PAL_luan,PAL_gustavogomez,PAL_renan,PAL_none,PAL_patrickdepaula,PAL_danilo,PAL_gustavoscarpa,PAL_none,PAL_none,PAL_none,PAL_wesley,PAL_luizadriano,PAL_dudu,PAL_none,PAL_none,2,1,H
22,SPORT,FORTALEZA,SPT_mailson,SPT_hayner,SPT_pedrohenrique,SPT_sabino,SPT_sander,SPT_none,SPT_josewelison,SPT_marcaosilva,SPT_hernanes,SPT_none,SPT_none,SPT_none,SPT_paulinhomoccelin,SPT_andre,SPT_everaldo,SPT_none,SPT_none,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_felipe,FOR_ederson,FOR_lucaslima,FOR_lucascrispim,FOR_none,FOR_romarinho,FOR_robson,FOR_none,FOR_none,FOR_none,0,1,A
22,CEARA,CHAPECOENSE,CEA_richard,CEA_gabrieldias,CEA_gabriellacerda,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_geovane,CEA_fernandosobral,CEA_rick,CEA_vina,CEA_kelvyn,CEA_none,CEA_jael,CEA_none,CEA_none,CEA_none,CEA_none,CHA_keiller,CHA_matheusribeiro,CHA_kadu,CHA_jordan,CHA_busanello,CHA_none,CHA_alansantos,CHA_moisesribeiro,CHA_denner,CHA_none,CHA_none,CHA_none,CHA_brunosilva,CHA_mike,CHA_anselmoramon,CHA_none,CHA_none,1,0,H
23,FORTALEZA,ATLETICO-GO,FOR_felipealves,FOR_tinga,FOR_marcelobenevenuto,FOR_titi,FOR_none,FOR_none,FOR_yagopikachu,FOR_felipe,FOR_ederson,FOR_lucaslima,FOR_brunomelo,FOR_none,FOR_david,FOR_wellingtonpaulista,FOR_none,FOR_none,FOR_none,ACG_fernandomiguel,ACG_dudu,ACG_wanderson,ACG_eder,ACG_igorcarius,ACG_none,ACG_willianmaranhao,ACG_matheusbarbosa,ACG_joaopaulo,ACG_none,ACG_none,ACG_none,ACG_ronald,ACG_zeroberto,ACG_andreluis,ACG_none,ACG_none,0,3,A
23,BAHIA,CEARA,BAH_danilofernandes,BAH_ninoparaiba,BAH_conti,BAH_luizotavio,BAH_matheusbahia,BAH_none,BAH_jonas,BAH_patrickdelucca,BAH_rainascimento,BAH_daniel,BAH_juninhocapixaba,BAH_none,BAH_gilberto,BAH_none,BAH_none,BAH_none,BAH_none,CEA_joaoricardo,CEA_gabrieldias,CEA_messias,CEA_luizotavio,CEA_brunopacheco,CEA_none,CEA_fabinho,CEA_fernandosobral,CEA_vina,CEA_none,CEA_none,CEA_none,CEA_mendoza,CEA_jael,CEA_erick,CEA_none,CEA_none,1,1,D
23,GREMIO,SPORT,GRE_gabrielchapeco,GRE_vanderson,GRE_ruan,GRE_rodrigues,GRE_rafinha,GRE_none,GRE_thiagosantos,GRE_villasanti,GRE_alisson,GRE_none,GRE_none,GRE_none,GRE_douglascosta,GRE_borja,GRE_ferreira,GRE_none,GRE_none,SPT_mailson,SPT_ewerthon,SPT_rafaelthyere,SPT_sabino,SPT_sander,SPT_none,SPT_marcaosilva,SPT_hernanes,SPT_thiagolopes,SPT_none,SPT_none,SPT_none,SPT_gustavooliveira,SPT_everaldo,SPT_mikael,SPT_none,SPT_none,1,2,A
23,PALMEIRAS,JUVENTUDE,PAL_weverton,PAL_gabrielmenino,PAL_gustavogomez,PAL_kuscevic,PAL_jorge,PAL_none,PAL_danilo,PAL_zerafael,PAL_gustavoscarpa,PAL_none,PAL_none,PAL_none,PAL_rony,PAL_luizadriano,PAL_wesley,PAL_none,PAL_none,JUV_douglasfriedrich,JUV_michel,JUV_quintero,JUV_vitormendes,JUV_williammatheus,JUV_none,JUV_jadson,JUV_dawhan,JUV_guilhermecastilho,JUV_none,JUV_none,JUV_none,JUV_marcosvinicios,JUV_roberson,JUV_capixaba,JUV_none,JUV_none,1,1,D
23,CHAPECOENSE,SAOPAULO,CHA_keiller,CHA_matheusribeiro,CHA_kadu,CHA_derlan,CHA_busanello,CHA_none,CHA_alansantos,CHA_denner,CHA_leogomes,CHA_mike,CHA_none,CHA_none,CHA_brunosilva,CHA_anselmoramon,CHA_none,CHA_none,CHA_none,SAO_tiagovolpi,SAO_arboleda,SAO_miranda,SAO_leo,SAO_none,SAO_none,SAO_galeano,SAO_liziero,SAO_rodrigonestor,SAO_luciano,SAO_welington,SAO_none,SAO_rigoni,SAO_eder,SAO_none,SAO_none,SAO_none,1,1,D
23,FLAMENGO,ATHLETICO-PR,FLA_diegoalves,FLA_isla,FLA_rodrigocaio,FLA_leopereira,FLA_filipeluis,FLA_none,FLA_willianarao,FLA_andreaspereira,FLA_evertonribeiro,FLA_arrascaeta,FLA_none,FLA_none,FLA_gabriel,FLA_brunohenrique,FLA_none,FLA_none,FLA_none,CAP_santos,CAP_pedrohenrique,CAP_lucasfasson,CAP_nicolashernandez,CAP_none,CAP_none,CAP_erick,CAP_christian,CAP_leocittadini,CAP_nicolas,CAP_none,CAP_none,CAP_pedrorocha,CAP_renatokayzer,CAP_carloseduardo,CAP_none,CAP_none,3,0,H
23,ATLETICO-MG,INTERNACIONAL,CAM_everson,CAM_mariano,CAM_nathansilva,CAM_junioralonso,CAM_guilhermearana,CAM_none,CAM_jair,CAM_allan,CAM_zaracho,CAM_nachofernandez,CAM_none,CAM_none,CAM_hulk,CAM_eduardosasha,CAM_none,CAM_none,CAM_none,INT_daniel,INT_saravia,INT_brunomendez,INT_victorcuesta,INT_moises,INT_none,INT_rodrigodourado,INT_rodrigolindoso,INT_edenilson,INT_taison,INT_patrick,INT_none,INT_yurialberto,INT_none,INT_none,INT_none,INT_none,1,0,H
23,BRAGANTINO,CORINTHIANS,BGT_cleiton,BGT_aderlan,BGT_fabriciobruno,BGT_leoortiz,BGT_luancândido,BGT_none,BGT_jadsomsilva,BGT_ericramires,BGT_praxedes,BGT_none,BGT_none,BGT_none,BGT_artur,BGT_ytalo,BGT_cuello,BGT_none,BGT_none,COR_cassio,COR_fagner,COR_joaovictor,COR_gil,COR_fabiosantos,COR_none,COR_cantillo,COR_giuliano,COR_renatoaugusto,COR_gabrielpereira,COR_willian,COR_none,COR_rogerguedes,COR_none,COR_none,COR_none,COR_none,2,2,D
